ena_acc	biosample_acc	bioarchive_code	description	site_name	objective	platform	device	osd_id	label	start_lat	start_lon	stop_lat	stop_lon	water_depth	local_date	local_start	local_end	start_date_time_utc	end_date_time_utc	iho_label	mrgid	protocol	water_temperature	salinity	biome	biome_id	feature	feature_id	material	material_id	ph	phosphate	nitrate	carbon_organic_particulate	nitrite	carbon_organic_dissolved_doc	nano_microplankton	downward_par	conductivity	primary_production_isotope_uptake	primary_production_oxygen	dissolved_oxygen_concentration	nitrogen_organic_particulate_pon	meso_macroplankton	bacterial_production_isotope_uptake	nitrogen_organic_dissolved_don	ammonium	silicate	bacterial_production_respiration	turbidity	fluorescence	pigment_concentration	picoplankton_flow_cytometry	dist_coast_m	dist_coast_iso3_code	longhurst_code	longhurst_biome	longhurst_label	longhurst_dist_degrees	lme_name	lme_dist_m	osd_meow_ecoregion	meow_ecoregion	meow_province	meow_realm
ERS667627	SAMEA3275609	ABOKM12	Sample was collected with the horizontal water sampler and the water was transferred into a sterile container.  The sterile container was placed on ice, and we proceeded to filter the water right there on the dock.	Sequim Bay Park	It is a great way for us to participate and learn about how diversified our region is compared to other regions around the world.	Sequim Bay State Park Dock, a public boat dock.	Beta water sampler, horizontal pvc water sampler by Wildco.  YSI monitoring sensor.	41	OSD41_2014-06-21_1m_NPL022	48.04051	-123.0257	48.04051	-123.0257	1	21/06/14	10:40:00-08	10:45:00-08	2014-06-21T18:40:00Z	2014-06-21T18:45:00Z	The Coastal Waters of Southeast Alaska and British Columbia	4313	NPL022	15.9	24.73	marine biome	447	marine algal bloom	1000057	sea water	2149	NA	0.931	0.3	NA	1.47	NA	NA	NA	32055	NA	NA	0.01	NA	NA	NA	NA	24.5	37.1	NA	NA	NA	305.7	NA	155	USA	CCAL	Coastal	California Upwelling Coastal Province	0.090559259	Gulf of Alaska	1983	osd_er_5	Puget Trough/Georgia Basin	Cold Temperate Northeast Pacific	Temperate Northern Pacific
ERS667664	SAMEA3275642	ABOKM15	This data submission refers to filters treated with the prokaryotes protocol.	LTER-MC	Ocean Sampling Day performed during LTER MC research activity 2014	R/V Vettoria	Niskin bottle	4	OSD4_2014-06-20_0m_NPL022	40.808	14.25	40.808	14.25	0	20/06/14	10:00:00+01	12:00:00+01	2014-06-20T09:00:00Z	2014-06-20T11:00:00Z	Tyrrhenian Sea	3386	NPL022	23.3	36.88	marine biome	447	surface water	2042	sea water	2149	8.11	0.24	0.59	NA	0.09	NA	8918111e3	NA	53306.44746	NA	NA	200.59	NA	1548	NA	NA	0.61	1.86	NA	NA	1.9	NA	NA	2034	ITA	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	osd_er_7	Western Mediterranean	Mediterranean Sea	Temperate Northern Atlantic
ERS667626	SAMEA3275608	NA	Water 	Faro Lake	Samples from a meromictic lake	boat_papÃ Giovanni	Niskin bottle	42	OSD42_2014-06-21_3m_NPL022	38.26861	15.63708	38.26861	15.63708	3	21/06/14	11:00:00+01	12:00:00+01	2014-06-21T10:00:00Z	2014-06-21T11:00:00Z	Tyrrhenian Sea	3386	NPL022	20	36.8	marine biome	447	meromictic lake	199	water	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	ITA	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	326	osd_er_1	Western Mediterranean	Mediterranean Sea	Temperate Northern Atlantic
ERS667625	SAMEA3275607	ABOKM27	Below is sterivex filters. We also did NE08 protocol but having difficulty entering data.	SIO Pier	The Scripps pier site is a major long term coastal sampling site on the west coast of the USA. It is managed by Scripps Institution of Oceanography, UCSD and is part of the NSF-funded California Current LTER. Oceanographic parameters and the abundance of different phytoplankton taxa, from harmful algae to cyanobacteria, are regularly monitored. The ocean sampling day samples were obtained as a collaboration of SIO, NOAA, and JCVI, and with accompanying metadata will help further our understanding of ecosystem dynamics at this site by providing a snap shot of diversity at the molecular level. 	Coastal Structure, Ellen Browning Scripps Pier	Bucket, YSI	43	OSD43_2014-06-21_0m_NPL022	32.86698	-117.25725	32.86698	-117.25725	0	21/06/14	10:49:00-08	12:25:00-08	2014-06-21T18:49:00Z	2014-06-21T20:25:00Z	North Pacific Ocean	1908	NPL022	20.04	33.54	marine biome	447	surface water	2042	sea water	2149	7.92	0.18	0.07	NA	0.02	83.9	NA	NA	51.064	NA	NA	257.73	NA	NA	NA	NA	0	0.5	NA	NA	0.96	NA	NA	402	USA	CCAL	Coastal	California Upwelling Coastal Province	0	California Current	0	osd_er_2	Southern California Bight	Warm Temperate Northeast Pacific	Temperate Northern Pacific
ERS667623	SAMEA3275605	ABOKL68	particulate matter on a 0.22 um pore size sterivex filter from surface of Tampa Bay OSD site 45. Replicate prokaryote sample 1 of 5, each replicate sample consisting of 7 sterivex each.  All prokaryotic filters (7 filters each of 5 replicate samples) from site 45 filtered 1.5 liters of sample.	Tampa Bay	OSD Summer Solstice 2014.   Prokaryote samples - 6 replicate water samples of 10.5 Liters each (7 sterivex filters for each sample).  	bucket toss from Fort DeSoto Fishing Pier	Collected seawater with clean bucket by hand toss from Fort Desoto Park Fishing Pier - transfered to sterile 20 Liter carboys on board - collected 3 20L carboys	45	OSD45_2014-06-22_0m_NPL022	27.61578	-82.72587	27.61578	-82.72587	0	22/06/14	16:30:00-05	16:55:00-05	2014-06-22T21:30:00Z	2014-06-22T21:55:00Z	Gulf of Mexico	4288	NPL022	31.2	33.84	marine biome	447	surface water	2042	sea water	2149	8.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.2	NA	NA	NA	130	USA	CARB	Trades	Caribbean Province	0	Gulf of Mexico	0	osd_er_4	Floridian	Tropical Northwestern Atlantic	Tropical Atlantic
ERS667622	SAMEA3275604	ABOKL78	subsurface 	Horn Island	To determine the composition and diversity of microbes in the world's oceans 	Boat, Gravois IV	Carboys	46	OSD46_2014-06-21_0m_NPL022	30.2484	-88.74825	30.2484	-88.74825	0	21/06/14	14:00:00-06	14:15:00-06	2014-06-21T20:00:00Z	2014-06-21T20:15:00Z	Gulf of Mexico	4288	NPL022	29.8	17.5	marine biome	447	surface water	2042	sea water	2149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	611	USA	CARB	Trades	Caribbean Province	0	Gulf of Mexico	0	osd_er_1	Northern Gulf of Mexico	Warm Temperate Northwest Atlantic	Temperate Northern Atlantic
ERS667621	SAMEA3275603	ABOKM66	The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filters reported here.	Venice Lagoon	.	UNIPD Boat	10 L bottle	47	OSD47_2014-06-21_0m_NPL022	45.502	12.4176	45.502	12.4176	0	21/06/14	13:56:00+01	13:57:00+01	2014-06-21T12:56:00Z	2014-06-21T12:57:00Z	Adriatic Sea	3314	NPL022	25.3	27.42	mediterranean sea biome	1000047	lagoon	38	brackish water	2019	7.67	0.165	1.75	NA	1.24	NA	NA	NA	NA	NA	NA	4.26	NA	NA	NA	NA	2.01	13.37	NA	NA	NA	3.18	NA	253	ITA	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	104	osd_er_4	Adriatic Sea	Mediterranean Sea	Temperate Northern Atlantic
ERS667620	SAMEA3275602	ABOKM21	The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filters reported here	Venice Gulf	OSD sampling	UNIPD Boat	10 L bottle	48	OSD48_2014-06-21_0m_NPL022	45.4125	12.5265	45.4125	12.5265	0	21/06/14	10:50:00+01	10:52:00+01	2014-06-21T09:50:00Z	2014-06-21T09:52:00Z	Adriatic Sea	3314	NPL022	22.2	33.14	mediterranean sea biome	1000047	coast	303	sea water	2149	8.28	0.09	4.89	NA	0.17	NA	NA	NA	NA	NA	NA	7.31	NA	NA	NA	NA	4.92	6.33	NA	NA	NA	1.5	NA	5262	ITA	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	osd_er_3	Adriatic Sea	Mediterranean Sea	Temperate Northern Atlantic
ERS667619	SAMEA3275601	ABOKL74	Seawater sample collected at 2 m depth.	Vida	This  sampling activity is also a part of a long-term time series data set  that is a part of an on-going water-quality monitoring program that  Marine Biology Station (NIB, Slovenia) has supported for more than 15  years.	research vessel	5L Niskin	49	OSD49_2014-06-21_2m_NPL022	45.325568	13.33189	45.325568	13.33189	2	21/06/14	10:30:00+01	11:00:00+01	2014-06-21T09:30:00Z	2014-06-21T10:00:00Z	Adriatic Sea	3314	NPL022	22	34	mediterranean sea biome	1000047	surface water	2042	coastal sea water	2150	8.3	0.067	2.59	NA	0.018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	16318	HRV	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	osd_er_3	Adriatic Sea	Mediterranean Sea	Temperate Northern Atlantic
ERS667618	SAMEA3275600	ABOKM69	no extended sample description 	Pasaia	Contribute to OSD - obtain data for biodiversity and connectivity assessment within the DEVOTES project	Pasaia Oceano meteorological station	Niskin bottle	50	OSD50_2014-06-20_0m_NPL022	43.333333	-1.925	43.333333	-1.925	0	20/06/14	08:09:00+01	08:11:00+01	2014-06-20T07:09:00Z	2014-06-20T07:11:00Z	Bay of Biscay	2359	NPL022	20	34.3	marine biome	447	surface water	2042	sea water	2149	8.34	0.16	1.6	NA	0.84	NA	NA	97.9	NA	NA	NA	NA	NA	NA	NA	NA	1.7	1.63	NA	0.64	NA	NA	NA	0	ESP	CNRY	Coastal	Canary Coastal Province (EACB)	0.015828137	Iberian Coastal	209	osd_er_8	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic
ERS667616	SAMEA3275598	ABOKL93	Surface Water	Bocas del Toro	"The sampling activity will be part of a long term project named "" Marine Geo"""	"Research boat ""Loligo"""	Water sampling Bottle Van Dorn 2.2 liters	51	OSD51_2014-06-21_2m_NPL022	9.3485	-82.266	9.3485	-82.266	2	21/06/14	10:56:00-05	11:02:00-05	2014-06-21T15:56:00Z	2014-06-21T16:02:00Z	Caribbean Sea	4287	NPL022	29.1	34.6	marine pelagic biome	1000023	surface water	2042	coastal sea water	2150	8.12	NA	NA	NA	NA	NA	NA	NA	52.7	NA	NA	1866.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97	PAN	GUIA	Coastal	Guianas Coastal Province	0	Caribbean Sea	0	osd_er_4	Southwestern Caribbean	Tropical Northwestern Atlantic	Tropical Atlantic
ERS667662	SAMEA3275640	ABOKL71	Surface water sampling of the OSD5 station.	Crete	Water sampling for Prokaryotes.	Research Vessel Alkyon	Niskin bottles	5	OSD5_2014-06-19_1m_NPL022	35.661	24.99	35.661	24.99	1	19/06/14	07:15:00+02	13:15:00+02	2014-06-19T05:15:00Z	2014-06-19T11:15:00Z	Aegean Sea	3315	NPL022	24.46	39.29	oceanic epipelagic zone biome	1000035	surface water	2042	oligotrophic water	2223	8.2	0.07	0.17	NA	0.04	NA	NA	1217.4	58.14	NA	NA	NA	NA	NA	NA	NA	0.38	0.47	NA	NA	-0.1116	NA	NA	25382	GRC	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	osd_er_3	Aegean Sea	Mediterranean Sea	Temperate Northern Atlantic
ERS667661	SAMEA3275639	ABOKM52	Water from the Deep Chlorophyll Maximum layer of the OSD5 station.	Crete	Water Sampling for Prokaryotes	Research Vessel Alkyon	Niskin bottles	5	OSD5_2014-06-19_75m_NPL022	35.661	24.99	35.661	24.99	75	19/06/14	13:00:00+02	15:00:00+02	2014-06-19T11:00:00Z	2014-06-19T13:00:00Z	Aegean Sea	3315	NPL022	16.87	39.23	oceanic epipelagic zone biome	1000035	deep chlorophyll maximum layer	1000326	oligotrophic water	2223	8.2	0.27	0.34	NA	0.03	NA	NA	41.662	49.58	NA	NA	NA	NA	NA	NA	NA	0.38	0.74	NA	NA	0.6431	NA	NA	25382	GRC	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	osd_er_3	Aegean Sea	Mediterranean Sea	Temperate Northern Atlantic
ERS667609	SAMEA3275591	ABOKN00	near coral reef high tide windy elevation 5.9	Abu Hashish	The Objective of this sampling trip is to contribute to the âOcean Sampling Dayâ initiative through providing environmental water samples from the Red Sea, based on OSP standardized protocols. The Red Sea is a large marine ecosystem, characterized by a relatively high salinity and temperature with complex and diverse biological life including unique coral reefs. The two Red Sea samples were obtained near the coast of Hurghada, a main tourist center. Both sample sites Abu Hashish and Ras Disha are shallow diving sites (5 -30 m). Abu Hashish is characterized by hard, soft and table corals abundance. Ras Disha is also unique for itâs large patches of seagrass.	Zodiac	collection device: 10 L Acid washed buckets, measurement device: YSI proplus probe	52	OSD52_2014-06-21_1m_NPL022	27.02527	33.91255	27.02527	33.91253	1	21/06/14	12:07:00+02	12:14:00+02	2014-06-21T10:07:00Z	2014-06-21T10:14:00Z	Red Sea	4264	NPL022	27	38.33	marine biome	447	surface water	2042	sea water	2149	8.22	NA	NA	NA	NA	NA	NA	NA	59.8573333	NA	NA	191.1249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1327	EGY	REDS	Coastal	Red Sea, Persian Gulf Province	0	Red Sea	0	osd_er_1	Northern and Central Red Sea	Red Sea and Gulf of Aden	Western Indo-Pacific
ERS667608	SAMEA3275590	ABOKM53	environment depth = 8, near coral reef,  high tide, windy, elevation 5.9 	Ras Disha	The Objective of this sampling trip is to contribute to the âOcean Sampling Dayâ initiative through providing environmental water samples from the Red Sea, based on OSP standardized protocols. The Red Sea is a large marine ecosystem, characterized by a relatively high salinity and temperature with complex and diverse biological life including unique coral reefs. The two Red Sea samples were obtained near the coast of Hurghada, a main tourist center. Both sample sites Abu Hashish and Ras Disha are shallow diving sites (5 -30 m). Abu Hashish is characterized by hard, soft and table corals abundance. Ras Disha is also unique for itâs large patches of seagrass.	Zodiac	collection device: 10 L buckets, measurement: YSI ptoplus probe	53	OSD53_2014-06-21_1m_NPL022	27.041533	33.907033	27.041533	33.9082	1	21/06/14	10:43:00+02	10:50:00+02	2014-06-21T08:43:00Z	2014-06-21T08:50:00Z	Red Sea	4264	NPL022	27.28333333	38.352	marine biome	447	surface water	2042	sea water	2149	8.218	NA	NA	NA	NA	NA	NA	NA	60.16383333	NA	NA	204.6354167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	782	EGY	REDS	Coastal	Red Sea, Persian Gulf Province	0	Red Sea	240	osd_er_1	Northern and Central Red Sea	Red Sea and Gulf of Aden	Western Indo-Pacific
ERS667606	SAMEA3275588	ABOKL91	not prefiltered	Maine Booth Bay	Sampling at 1m from floating dock@ Dept.of Marine Resources, Maine	Floating Dock	Niskin	54	OSD54_2014-06-21_1m_NPL022	43.8444	-69.6409	43.8444	-69.6409	1	21/06/14	10:45:00-05	11:30:00-05	2014-06-21T15:45:00Z	2014-06-21T16:30:00Z	North Atlantic Ocean	1912	NPL022	11.9	31	marine biome	447	surface water	2042	sea water	2149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	189	USA	NWCS	Coastal	NW Atlantic Shelves Province	0	Northeast U.S. Continental Shelf	0	osd_er_5	Gulf of Maine/Bay of Fundy	Cold Temperate Northwest Atlantic	Temperate Northern Atlantic
ERS667604	SAMEA3275586	ABOKM64	OSD 55 Maine Damariscotta River - Prokaryotic sample collection using 0.22 um sterivex cartridges	Maine Damariscotta River	OSD sampling from Maine USA, Damariscotta River	Floating Dock	3 L Niskin Bottle	55	OSD55_2014-06-21_1m_NPL022	43.8604	-69.5781	43.8604	-69.5781	1	21/06/14	11:30:00-05	12:37:00-05	2014-06-21T16:30:00Z	2014-06-21T17:37:00Z	North Atlantic Ocean	1912	NPL022	12.5	32	marine biome	447	surface water	2042	sea water	2149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	USA	NWCS	Coastal	NW Atlantic Shelves Province	0	Northeast U.S. Continental Shelf	758	osd_er_5	Gulf of Maine/Bay of Fundy	Cold Temperate Northwest Atlantic	Temperate Northern Atlantic
ERS667603	SAMEA3275585	ABOKL67	SCOOP ACID WASHED BUCKET ON SURFACE	Hawaii Kakaako	OSD	BOAT	ACID WASHED BUCKET	56	OSD56_2014-06-24_0m_NPL022	21.2888	-156.86362	21.2888	-156.86362	0	24/06/14	21:20:00-10	21:20:00-10	2014-06-24T07:20:00Z	2014-06-24T07:20:00Z	North Pacific Ocean	1908	NPL022	26.06	35	marine biome	447	surface water	2042	sea water	2149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13169	USA	NPTG	Trades	N. Pacific Tropical Gyre Province	0	Insular Pacific-Hawaiian	0	osd_er_1	Hawaii	Hawaii	Eastern Indo-Pacific
ERS667602	SAMEA3275584	ABOKL64	SCOOPED SURFACE WATER WITH ACID WASHED BUCKET 	Hawaii Oahu	OSD	BOAT	ACID WASHED BUCKET	57	OSD57_2014-06-24_0m_NPL022	21.28656	-157.84351	21.28656	-157.84351	0	24/06/14	21:38:00-10	21:38:00-10	2014-06-24T07:38:00Z	2014-06-24T07:38:00Z	North Pacific Ocean	1908	NPL022	27.58	34	marine biome	447	surface water	2042	sea water	2149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	USA	NPTG	Trades	N. Pacific Tropical Gyre Province	0	Insular Pacific-Hawaiian	0	osd_er_1	Hawaii	Hawaii	Eastern Indo-Pacific
ERS667601	SAMEA3275583	ABOKM28	nothing additional	PICO	time-series of coastal variability	dock	niskin bottle	58	OSD58_2014-06-21_1m_NPL022	34.7181	-76.6707	34.7181	-76.6707	1	21/06/14	10:30:00-05	12:00:00-05	2014-06-21T15:30:00Z	2014-06-21T17:00:00Z	North Atlantic Ocean	1912	NPL022	25.8	35.8	estuarine biome	1000020	surface water	2042	sea water	2149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.03	2.26	6.708	NA	0	USA	NWCS	Coastal	NW Atlantic Shelves Province	0	Southeast U.S. Continental Shelf	0	osd_er_4	Virginian	Cold Temperate Northwest Atlantic	Temperate Northern Atlantic
ERS667600	SAMEA3275582	ABOKM20	surface sample	South Carolina 2 - North Inlet	collect microbial DNA samples	motor boat	4 L sterile bottles	60	OSD60_2014-06-19_0.1m_NPL022	33.32306	-79.16763	33.32306	-79.16763	0.1	19/06/14	10:45:00-05	11:00:00-05	2014-06-19T15:45:00Z	2014-06-19T16:00:00Z	North Atlantic Ocean	1912	NPL022	27.77	35.13	marine biome	447	coast	303	brackish water	2019	7.92	NA	NA	NA	NA	NA	NA	NA	53.34	NA	NA	5.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	USA	NWCS	Coastal	NW Atlantic Shelves Province	0.00513785	Southeast U.S. Continental Shelf	841	osd_er_4	Carolinian	Warm Temperate Northwest Atlantic	Temperate Northern Atlantic
ERS667599	SAMEA3275581	ABOKL94	We filled ten 2L plastic containers containers with ocean surface water. We planned to filter 4 liters of ocean water through 5 different sterivex filters. The bucket and all plastic containers used for sampling were 10% HCl acid washed and were rinsed with DI water before sampling.	Vineyard Sound	Sampling the surface water for microbial community characterization in the Vineyard Sound off a dock in Woods Hole, MA.	Dock	Bucket	61	OSD61_2014-06-21_0.5m_NPL022	41.524467	-70.672174	41.524467	-70.672174	0.5	21/06/14	16:08:00-05	16:43:00-05	2014-06-21T21:08:00Z	2014-06-21T21:43:00Z	North Atlantic Ocean	1912	NPL022	19.2	30.7	marine biome	447	surface water	2042	sea water	2149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	USA	NWCS	Coastal	NW Atlantic Shelves Province	0	Northeast U.S. Continental Shelf	0	osd_er_5	Virginian	Cold Temperate Northwest Atlantic	Temperate Northern Atlantic
ERS667660	NA	ABOKM05	surface sample	Blanes	OSD sampling	"R/V ""Dolores"""	1 bucket, CTD, radiometer	6	OSD6_2014-06-21_0m_NPL022	41.6666	2.8	41.6666	2.8	0	21/06/14	10:30:00+01	11:30:00+01	2014-06-21T09:30:00Z	2014-06-21T10:30:00Z	Balearic Sea	3322	NPL022	20.66	37.83	marine biome	447	coast	303	sea water	2149	NA	NA	NA	NA	NA	NA	NA	2055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.15	NA	932	ESP	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0.004381688	Mediterranean Sea	0	osd_er_3	Western Mediterranean	Mediterranean Sea	Temperate Northern Atlantic
ERS667598	SAMEA3275580	ABOKL62	surface water from Menai Straits	Manai Straits	surface seawater microbiome in Menai Straits	Floating pier	10 L polypropylene bottles, thermometer, refractometer	62	OSD62_2014-06-21_0.2m_NPL022	53.225417	-4.159028	53.225417	-4.159028	0.2	21/06/14	10:00:00+00	10:02:00+00	2014-06-21T10:00:00Z	2014-06-21T10:02:00Z	Irish Sea and St. George's Channel	2357	NPL022	16	34	marine biome	447	surface water	2042	sea water	2149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	GBR	NECS	Coastal	NE Atlantic Shelves Province	0.001030609	Celtic-Biscay Shelf	0	osd_er_9	Celtic Seas	Northern European Seas	Temperate Northern Atlantic
ERS667597	SAMEA3275579	ABOKM34	"Each ""replicate"" was composed by 4 sub-replicates (i.e., 4 sterivex, in order to reach a filtered volume of about 5 lt per replicate) es:  - Replicate 1 OSD63_06_14_VENICEACQUAALTA_NPL022_1R1_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_1R2_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_1R3_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_1R4_SURFACE  - Replicate 2 OSD63_06_14_VENICEACQUAALTA_NPL022_2R1_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_2R2_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_2R3_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_2R4_SURFACE   and so on. Thus, we have a total of 16 sterivex sent (4 per replicate, one sampling site)."	Venice Acqua Alta	Ocean Sampling Day June 2014	"CNR ""LITUS"" BOAT"	5 LT bottle	63	OSD63_2014-06-20_0m_NPL022	45.31435	12.508317	45.31435	12.508317	0	20/06/14	12:30:00+01	14:30:00+01	2014-06-20T11:30:00Z	2014-06-20T13:30:00Z	Adriatic Sea	3314	NPL022	21.781	32.768	marine biome	447	surface water	2042	sea water	2149	8.65	0.06	6.17	NA	0.17	NA	NA	NA	46.894	NA	NA	302.7	NA	NA	NA	NA	0.6	5.52	NA	2.77	0.34	0.93	NA	13918	ITA	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	osd_er_1	Adriatic Sea	Mediterranean Sea	Temperate Northern Atlantic
ERS667596	SAMEA3275578	ABOKL73	Surface water	Odessa	OSD in the bay of Odessa, Black Sea, Ukraine	UOA-7119PM171G	Nansen bottle	64	OSD64_2014-06-21_1m_NPL022	46.44155	30.77595	46.44155	30.77595	1	21/06/14	11:30:00+02	12:30:00+02	2014-06-21T09:30:00Z	2014-06-21T10:30:00Z	Black Sea	3319	NPL022	20.3	17.63	marine biome	447	surface water	2042	sea water	2149	8.4	1	1	NA	2	NA	NA	NA	32.2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	145	UKR	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0.014678129	Black Sea	1258	osd_er_7	Black Sea	Black Sea	Temperate Northern Atlantic
ERS667595	SAMEA3275577	ABOKL56	Surface seawater sample.	Leigh Marine Laboratory (NZ)	collect water samples for microbial analysis.	Boat	Sterilised wine bottle	65	OSD65_2014-06-20_0.1m_NPL022	-36.292794	174.818567	-36.292794	174.818567	0.1	20/06/14	10:30:00+12	10:50:00+12	2014-06-20T22:30:00Z	2014-06-20T22:50:00Z	South Pacific Ocean	1910	NPL022	16	34	marine biome	447	surface water	2042	coastal sea water	2150	8.34	NA	1.1	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	575	NZL	SPSG	Westerlies	S. Pacific Subtropical Gyre Province	0	New Zealand Shelf	198	osd_er_2	Northeastern New Zealand	Northern New Zealand	Temperate Australasia
ERS667594	SAMEA3275576	ABOKM43	The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filters reported here	Marghera	OSD samplig	UNIPD Boat	10 L bottle	69	OSD69_2014-06-21_0m_NPL022	45.4568	12.2605	45.4568	12.2605	0	21/06/14	16:08:00+01	16:11:00+01	2014-06-21T15:08:00Z	2014-06-21T15:11:00Z	Adriatic Sea	3314	NPL022	25.7	29.41	mediterranean sea biome	1000047	lagoon	38	brackish water	2019	7.83	0.24	7.69	NA	0.37	NA	NA	NA	NA	NA	NA	5.01	NA	NA	NA	NA	1.94	14.07	NA	NA	NA	4.11	NA	0	ITA	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0.010879246	Mediterranean Sea	16	osd_er_4	Adriatic Sea	Mediterranean Sea	Temperate Northern Atlantic
ERS667593	SAMEA3275575	ABOKM59	The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filter reported here	Lido	OSD sampling	UNIPD Boat	10 L bottle	70	OSD70_2014-06-21_0m_NPL022	45.4142	12.4378	45.4142	12.4378	0	21/06/14	12:11:00+01	12:13:00+01	2014-06-21T11:11:00Z	2014-06-21T11:13:00Z	Adriatic Sea	3314	NPL022	23.4	31.67	mediterranean sea biome	1000047	coastal inlet	137	sea water	2149	8.24	0.145	3.81	NA	0.35	NA	NA	NA	NA	NA	NA	5.47	NA	NA	NA	NA	3.81	12.96	NA	NA	NA	2.62	NA	1547	ITA	MEDI	Westerlies	Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	osd_er_3	Adriatic Sea	Mediterranean Sea	Temperate Northern Atlantic
