OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11_clade;,3
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11_clade;Surface_1;,95
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11_clade;Surface_2;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;GOBB3-C201;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;,5
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;,9
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;,5
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Malikia;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;uncultured;,3
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;Thiobacillus;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;,3
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43_clade;,6
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;,2
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27_clade;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;,6
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;,6
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;,7
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;,2
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;OM60(NOR5)_clade;,35
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Porticoccus;,4
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;SAR92_clade;,14
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudospirillum;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86_clade;,63
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;ZD0405;,2
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,6
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,2
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;uncultured;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Verrucomicrobia;Opitutae;MB11C04_marine_group;,6
OSD1_2014-06-21_0m_NPL022,Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;,2
OSD1_2014-06-21_0m_NPL022,Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Lentimonas;,10
OSD1_2014-06-21_0m_NPL022,Bacteria;Verrucomicrobia;Opitutae;vadinHA64;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;,17
OSD1_2014-06-21_0m_NPL022,Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Acanthamoeba;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Fabales;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Heterochlamydomonas;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;Micromonas;,5
OSD1_2014-06-21_0m_NPL022,Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasinophytae;Pyramimonas;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Cryptophyceae;Kathablepharidae;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Haptophyta;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Haptophyta;Prymnesiophyceae;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Haptophyta;Prymnesiophyceae;Prymnesiales;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulina;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesium;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Opisthokonta;Holozoa;Metazoa;Animalia;Arthropoda;Crustacea;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;Opisthokonta;Holozoa;Metazoa;Animalia;Arthropoda;Crustacea;Maxillopoda;,3
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;,7
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;,24
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Codonella;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Cymatocylis;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Tintinnopsis;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Oligotrichia;,3
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Ciliophora;Postciliodesmatophora;Heterotrichea;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;,14
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;,26
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium_clade;,6
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium_clade;FV18-2D9;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gyrodinium;,3
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Incertae_Sedis;Cochlodinium;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Kareniaceae;Karlodinium;,3
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Suessiaceae;,3
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Suessiaceae;Symbiodinium;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniphycidae;Gonyaulacales;Alexandrium;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Heterocapsa;,3
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidinium;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniphycidae;Thoracosphaeraceae;,3
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniphycidae;Thoracosphaeraceae;Pfiesteria;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniphycidae;Thoracosphaeraceae;Scrippsiella;,7
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniphycidae;Thoracosphaeraceae;uncultured;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;FV18-2D11;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;Amoebophrya;,13
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;Syndiniales_Group_I;,6
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;Syndiniales_Group_II;,6
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;,7
