OSD41_2014-06-21_1m_NPL022,Bacteria,668
OSD41_2014-06-21_1m_NPL022,Eukaryota,41
OSD41_2014-06-21_1m_NPL022,Unclassified,8
OSD42_2014-06-21_3m_NPL022,Bacteria,36
OSD42_2014-06-21_3m_NPL022,Eukaryota,6100
OSD42_2014-06-21_3m_NPL022,Unclassified,1028
OSD43_2014-06-21_0m_NPL022,Archaea,2
OSD43_2014-06-21_0m_NPL022,Bacteria,881
OSD43_2014-06-21_0m_NPL022,Eukaryota,159
OSD43_2014-06-21_0m_NPL022,Unclassified,137
OSD45_2014-06-22_0m_NPL022,Archaea,2
OSD45_2014-06-22_0m_NPL022,Bacteria,1014
OSD45_2014-06-22_0m_NPL022,Eukaryota,88
OSD45_2014-06-22_0m_NPL022,Unclassified,196
OSD46_2014-06-21_0m_NPL022,Bacteria,102
OSD46_2014-06-21_0m_NPL022,Eukaryota,19
OSD46_2014-06-21_0m_NPL022,Unclassified,18
OSD47_2014-06-21_0m_NPL022,Archaea,3
OSD47_2014-06-21_0m_NPL022,Bacteria,923
OSD47_2014-06-21_0m_NPL022,Eukaryota,154
OSD47_2014-06-21_0m_NPL022,Unclassified,222
OSD48_2014-06-21_0m_NPL022,Archaea,1
OSD48_2014-06-21_0m_NPL022,Bacteria,332
OSD48_2014-06-21_0m_NPL022,Eukaryota,186
OSD48_2014-06-21_0m_NPL022,Unclassified,125
OSD49_2014-06-21_2m_NPL022,Bacteria,788
OSD49_2014-06-21_2m_NPL022,Eukaryota,309
OSD49_2014-06-21_2m_NPL022,Unclassified,139
OSD5_2014-06-19_1m_NPL022,Archaea,2
OSD5_2014-06-19_1m_NPL022,Bacteria,556
OSD5_2014-06-19_1m_NPL022,Eukaryota,133
OSD5_2014-06-19_1m_NPL022,Unclassified,123
OSD5_2014-06-19_75m_NPL022,Archaea,9
OSD5_2014-06-19_75m_NPL022,Bacteria,644
OSD5_2014-06-19_75m_NPL022,Eukaryota,62
OSD5_2014-06-19_75m_NPL022,Unclassified,140
OSD50_2014-06-20_0m_NPL022,Archaea,2
OSD50_2014-06-20_0m_NPL022,Bacteria,1212
OSD50_2014-06-20_0m_NPL022,Eukaryota,291
OSD50_2014-06-20_0m_NPL022,Unclassified,273
OSD51_2014-06-21_2m_NPL022,Archaea,76
OSD51_2014-06-21_2m_NPL022,Bacteria,1032
OSD51_2014-06-21_2m_NPL022,Eukaryota,261
OSD51_2014-06-21_2m_NPL022,Unclassified,168
OSD52_2014-06-21_1m_NPL022,Archaea,2
OSD52_2014-06-21_1m_NPL022,Bacteria,3269
OSD52_2014-06-21_1m_NPL022,Eukaryota,83
OSD52_2014-06-21_1m_NPL022,Unclassified,359
OSD53_2014-06-21_1m_NPL022,Archaea,4
OSD53_2014-06-21_1m_NPL022,Bacteria,1451
OSD53_2014-06-21_1m_NPL022,Eukaryota,19
OSD53_2014-06-21_1m_NPL022,Unclassified,167
OSD54_2014-06-21_1m_NPL022,Archaea,2
OSD54_2014-06-21_1m_NPL022,Bacteria,1043
OSD54_2014-06-21_1m_NPL022,Eukaryota,438
OSD54_2014-06-21_1m_NPL022,Unclassified,232
OSD55_2014-06-21_1m_NPL022,Archaea,10
OSD55_2014-06-21_1m_NPL022,Bacteria,1135
OSD55_2014-06-21_1m_NPL022,Eukaryota,370
OSD55_2014-06-21_1m_NPL022,Unclassified,190
OSD56_2014-06-24_0m_NPL022,Archaea,7
OSD56_2014-06-24_0m_NPL022,Bacteria,1454
OSD56_2014-06-24_0m_NPL022,Eukaryota,336
OSD56_2014-06-24_0m_NPL022,Unclassified,250
OSD57_2014-06-24_0m_NPL022,Archaea,23
OSD57_2014-06-24_0m_NPL022,Bacteria,822
OSD57_2014-06-24_0m_NPL022,Eukaryota,139
OSD57_2014-06-24_0m_NPL022,Unclassified,127
OSD58_2014-06-21_1m_NPL022,Archaea,7
OSD58_2014-06-21_1m_NPL022,Bacteria,661
OSD58_2014-06-21_1m_NPL022,Eukaryota,246
OSD58_2014-06-21_1m_NPL022,Unclassified,135
OSD6_2014-06-21_0m_NPL022,Archaea,1
OSD6_2014-06-21_0m_NPL022,Bacteria,663
OSD6_2014-06-21_0m_NPL022,Eukaryota,24
OSD6_2014-06-21_0m_NPL022,Unclassified,87
OSD60_2014-06-19_0.1m_NPL022,Archaea,17
OSD60_2014-06-19_0.1m_NPL022,Bacteria,1013
OSD60_2014-06-19_0.1m_NPL022,Eukaryota,235
OSD60_2014-06-19_0.1m_NPL022,Unclassified,222
OSD61_2014-06-21_0.5m_NPL022,Archaea,7
OSD61_2014-06-21_0.5m_NPL022,Bacteria,994
OSD61_2014-06-21_0.5m_NPL022,Eukaryota,209
OSD61_2014-06-21_0.5m_NPL022,Unclassified,172
OSD62_2014-06-21_0.2m_NPL022,Archaea,54
OSD62_2014-06-21_0.2m_NPL022,Bacteria,727
OSD62_2014-06-21_0.2m_NPL022,Eukaryota,157
OSD62_2014-06-21_0.2m_NPL022,Unclassified,131
OSD63_2014-06-20_0m_NPL022,Bacteria,2295
OSD63_2014-06-20_0m_NPL022,Eukaryota,20
OSD63_2014-06-20_0m_NPL022,Unclassified,240
OSD64_2014-06-21_1m_NPL022,Bacteria,746
OSD64_2014-06-21_1m_NPL022,Eukaryota,60
OSD64_2014-06-21_1m_NPL022,Unclassified,125
OSD65_2014-06-20_0.1m_NPL022,Archaea,72
OSD65_2014-06-20_0.1m_NPL022,Bacteria,1294
OSD65_2014-06-20_0.1m_NPL022,Eukaryota,200
OSD65_2014-06-20_0.1m_NPL022,Unclassified,186
OSD69_2014-06-21_0m_NPL022,Archaea,1
OSD69_2014-06-21_0m_NPL022,Bacteria,661
OSD69_2014-06-21_0m_NPL022,Eukaryota,429
OSD69_2014-06-21_0m_NPL022,Unclassified,157
OSD7_2014-06-21_0.1m_NPL022,Archaea,9
OSD7_2014-06-21_0.1m_NPL022,Bacteria,1031
OSD7_2014-06-21_0.1m_NPL022,Eukaryota,715
OSD7_2014-06-21_0.1m_NPL022,Unclassified,251
OSD70_2014-06-21_0m_NPL022,Archaea,2
