01000142,wood fall
01000143,marine reef
01000144,marine coral reef flat zone
01000145,marine coral reef back reef
01000146,marine coral reef crest
01000147,marine coral reef fore reef
01000148,marine coral reef buttress zone
01000149,marine coral reef deep fore reef
01000150,marine subtidal rocky reef
01000151,manganese-reducing sediment
01000152,iron-reducing sediment
01000153,sulphate-reducing sediment
01000154,carbon dioxide-reducing sediment
01000155,organic material
01000156,biofilm material
01000157,microbial mat material
01000158,marine snow
01000159,organic feature
01000160,marine pockmark
01000161,marine sponge reef
01000162,organ
01000163,photophore
01000164,root nodule
01000165,trophosome
01000166,mycetome
01000167,determinate root nodule
01000168,indeterminate root nodule
01000169,indeterminate root nodule active meristem
01000170,indeterminate root nodule infection zone
01000171,indeterminate root nodule nitrogen fixation zone
01000172,indeterminate root nodule senescent zone
01000173,anoxic water
01000174,forest biome
01000175,woodland biome
01000176,shrubland biome
01000177,grassland biome
01000178,savanna biome
01000179,desert biome
01000180,tundra biome
01000181,mangrove biome
01000182,temperate desert biome
01000183,tropical desert biome
01000184,subtropical desert biome
01000185,montane desert biome
01000186,polar desert biome
01000187,subtropical savanna biome
01000188,tropical savanna biome
01000189,temperate savanna biome
01000190,flooded savanna biome
01000191,subtropical grassland biome
01000192,tropical grassland biome
01000193,temperate grassland biome
01000194,montane grassland biome
01000195,flooded grassland biome
01000196,coniferous forest biome
01000197,broadleaf forest biome
01000198,mixed forest biome
01000199,mediterranean forest biome
01000200,tropical broadleaf forest biome
01000201,subtropical broadleaf forest biome
01000202,temperate broadleaf forest biome
01000204,tropical
01000205,subtropical
01000206,temperate
01000207,mediterranean
01000208,mediterranean woodland biome
01000209,subtropical coniferous forest biome
01000210,tropical coniferous forest biome
01000211,temperate coniferous forest biome
01000212,temperate mixed forest biome
01000213,subtropical shrubland biome
01000214,tropical shrubland biome
01000215,temperate shrubland biome
01000216,montane shrubland biome
01000217,mediterranean shrubland biome
01000218,xeric shrubland biome
01000219,anthropogenic terrestrial biome
01000220,tropical woodland biome
01000221,temperate woodland biome
01000222,subtropical woodland biome
01000223,montane savanna biome
01000224,mediterranean grassland biome
01000225,subtropical dry broadleaf forest biome
01000226,subtropical moist broadleaf forest biome
01000227,tropical dry broadleaf forest biome
01000228,tropical moist broadleaf forest biome
01000229,mediterranean savanna biome
01000230,arid
01000231,lava
01000232,felsic lava
01000233,intermediate lava
01000234,mafic lava
01000235,ultramafic lava
01000236,basalt
01000237,coastal scrubland
01000238,polar
01000239,oak woodland
01000240,conifer woodland
01000241,juniper woodland
01000242,desert scrubland
01000243,boulder
01000244,pinyon juniper woodland
01000245,cropland biome
01000246,village biome
01000247,rangeland biome
01000248,dense settlement biome
01000249,urban biome
01000250,subpolar coniferous forest biome
01000251,subpolar
01000252,freshwater lake biome
01000253,freshwater river biome
01000255,mineral deposit
01000256,mineral
01000257,white smoker
01000258,cline
01000259,pycnocline
01000260,nutricline
01000261,lysocline
01000262,seep
01000263,cold seep
01000264,vapour
01000265,hydrothermal seep
01000266,water vapour
01000267,atmosphere
01000268,atmospheric water vapour
01000269,siltstone
01000270,claystone
01000271,clastic sedimentary rock
01000272,mudstone
01000273,lime mudstone
01000274,slate
01000275,structural basin
01000277,ice
01000278,pingo scar
01000279,ice lens
01000281,layer
01000282,stratum
01000283,lake layer
01000284,amictic lake
01000285,holomictic lake
01000286,dimictic lake
01000287,polymictic lake
01000288,monomictic lake
01000289,cold monomictic lake
01000290,warm monomictic lake
01000291,cold polymictic lake
01000292,warm polymictic lake
01000293,ice mass
01000294,crevice
01000295,marine layer
01000296,dry lake bed
01000297,freshwater river
01000298,continental margin
01000299,Taylor column
01000300,atmospheric Taylor column
01000301,estuarine water
01000302,outcrop
01000303,endolithic environment
01000304,high pressure environment
01000305,high temperature environment
01000306,freshwater environment
01000307,saline water environment
01000308,extraterrestrial enviroment
01000309,cold environment
01000310,haline environment
01000311,cultivated environment
01000312,culturing environment
01000313,anthropogenic environment
01000314,high osmolarity environment
01000315,acidic environment
01000316,alkaline environment
01000317,aquatic environment
01000318,extreme high temperature environment
01000319,rocky slope
01000320,marine environment
01000321,sea water environment
01000322,brackish water environment
01000323,atmospheric boundary layer
01000324,planetary surface
01000325,aquatic layer
01000326,deep chlorophyll maximum layer
01000327,strand swamp
01000328,dome swamp
01000329,cypress dome
01000330,cypress strand swamp
01000331,cypress swamp
01000332,gravelly slope
01000333,hillside
01000334,talus slope
01001304,oasis
01001305,vegetated area
01001306,bone element environment
01001308,hydroform
02000000,hypodermic needle
02000001,textile
02000002,bedclothing
02000003,pockmark field
02000004,nesting material
02000005,livestock-associated habitat
02000006,cultured habitat
02000007,tissue culture
02000008,cell culture
02000009,plant tissue culture
02000010,organ culture
02000011,buffalo milk
02000012,camel milk
02000013,donkey milk
02000014,horse milk
02000015,reindeer milk
02000016,water buffalo milk
02000017,yak milk
02000018,zebra milk
02000019,bodily fluid
02000020,blood
02000021,amniotic fluid
02000022,excreta
02000023,bile
02000024,aqueous humour
02000025,sweat
02000026,chyme
02000027,blood plasma
02000028,ear wax
02000029,cerebrospinal fluid
02000030,chyle
02000031,breast milk
02000032,vitreous humor
02000033,pleural effusion
02000034,tears
02000035,oronasal secretion
02000036,saliva
02000037,sebum
02000038,pus
02000039,synovial fluid
02000040,mucus
02000041,lymph
02000042,interstitial fluid
02000043,biological product
02000044,siliceous ooze
02000045,red clay
02000046,calcareous ooze
02000047,animal feed
02000048,contaminated animal feed
02000049,coastal water body
02000050,spinach
02000052,umbrella
02000053,hide
02000054,bone meal
02000055,plant feed
02000056,egg product
02000057,hen's egg product
02000058,cloth
02000059,surface soil
02000060,apple cider
02000061,unpasteurized orange juice
02000063,cake
02000064,cake icing
02000065,chocolate
02000066,custard
02000067,ground beef
02000068,poultry product
02000069,duck meat product
02000070,goose meat product
02000071,turkey meat product
02000072,mushroom
02000074,cantaloupe
02000076,potato salad
02000077,salad dressing
02000078,clam product
02000079,oyster product
02000080,shellfish product
02000081,letter
02000082,unpasteurized goat milk cheese
02000083,Pecorino cheese
02000084,goat manure
02000085,unpasteurized sheep milk cheese
02000086,unpasteruized cow milk cheese
02000087,unpasteurized camel milk
02000088,unpasteurized caprine milk
02000089,unpasteurized ovine milk
2000000,chemical product
2000001,creosote
2000002,industrial wastewate treatment plant
2000003,agricultural wastewater treatment plant
2000004,algal bloom
2000005,freshwater algal bloom
2000006,nest of termite
2100000,anatomical entity environment
2100002,intestine environment
2100003,skin environment
2100004,integumental system environment
2100005,face skin environment
2100006,feather environment
